rnuv_datetime,rn_url,is_404
2020-09-19T03:18:18Z,https://chem.nlm.nih.gov/chemidplus/rn/1047644-62-1,FALSE
2020-09-19T04:59:22Z,https://chem.nlm.nih.gov/chemidplus/rn/1047645-82-8,FALSE
2020-09-22T02:28:43Z,https://chem.nlm.nih.gov/chemidplus/rn/1048002-36-3,FALSE
2020-09-19T04:32:57Z,https://chem.nlm.nih.gov/chemidplus/rn/104852-44-0,FALSE
2020-09-22T09:30:42Z,https://chem.nlm.nih.gov/chemidplus/rn/104959-35-5,FALSE
2020-09-19T03:10:43Z,https://chem.nlm.nih.gov/chemidplus/rn/104987-11-3,FALSE
2020-09-20T09:25:54Z,https://chem.nlm.nih.gov/chemidplus/rn/104993-28-4,FALSE
2020-09-22T02:35:43Z,https://chem.nlm.nih.gov/chemidplus/rn/105016-65-7,FALSE
2020-09-19T05:04:34Z,https://chem.nlm.nih.gov/chemidplus/rn/105026-49-1,FALSE
2020-09-19T08:17:24Z,https://chem.nlm.nih.gov/chemidplus/rn/105026-50-4,FALSE
2020-09-19T04:12:21Z,https://chem.nlm.nih.gov/chemidplus/rn/105377-71-7,FALSE
2020-09-22T07:09:11Z,https://chem.nlm.nih.gov/chemidplus/rn/10540-29-1,FALSE
2020-09-22T01:27:16Z,https://chem.nlm.nih.gov/chemidplus/rn/105454-04-4,FALSE
2020-09-19T05:05:33Z,https://chem.nlm.nih.gov/chemidplus/rn/105462-24-6,FALSE
2020-09-22T02:35:50Z,https://chem.nlm.nih.gov/chemidplus/rn/105655-99-0,FALSE
2020-09-22T03:28:32Z,https://chem.nlm.nih.gov/chemidplus/rn/105661-07-2,FALSE
2020-09-19T05:23:12Z,https://chem.nlm.nih.gov/chemidplus/rn/1056634-68-4,FALSE
2020-09-25T06:32:38Z,https://chem.nlm.nih.gov/chemidplus/rn/1058137-23-7,FALSE
2020-09-19T02:53:32Z,https://chem.nlm.nih.gov/chemidplus/rn/105826-92-4,FALSE
2020-09-19T03:02:15Z,https://chem.nlm.nih.gov/chemidplus/rn/1058624-46-6,FALSE
2020-09-19T03:38:37Z,https://chem.nlm.nih.gov/chemidplus/rn/10592-13-9,FALSE
2020-09-19T03:44:14Z,https://chem.nlm.nih.gov/chemidplus/rn/10596-23-3,FALSE
2020-09-19T03:39:08Z,https://chem.nlm.nih.gov/chemidplus/rn/106-02-5,FALSE
2020-09-19T04:03:20Z,https://chem.nlm.nih.gov/chemidplus/rn/106-11-6,FALSE
2020-09-25T05:57:45Z,https://chem.nlm.nih.gov/chemidplus/rn/106-28-5,FALSE
2020-09-19T11:14:56Z,https://chem.nlm.nih.gov/chemidplus/rn/106-72-9,FALSE
2020-09-19T03:41:07Z,https://chem.nlm.nih.gov/chemidplus/rn/106-89-8,FALSE
2020-09-22T08:23:04Z,https://chem.nlm.nih.gov/chemidplus/rn/106021-96-9,FALSE
2020-09-22T21:39:09Z,https://chem.nlm.nih.gov/chemidplus/rn/1061318-81-7,FALSE
2020-09-19T11:24:29Z,https://chem.nlm.nih.gov/chemidplus/rn/106266-06-2,FALSE
2020-09-22T10:27:50Z,https://chem.nlm.nih.gov/chemidplus/rn/106287-81-4,FALSE
2020-09-19T04:55:00Z,https://chem.nlm.nih.gov/chemidplus/rn/106401-68-7,FALSE
2020-09-22T09:12:43Z,https://chem.nlm.nih.gov/chemidplus/rn/1067881-56-4,FALSE
2020-09-19T03:09:44Z,https://chem.nlm.nih.gov/chemidplus/rn/106854-46-0,FALSE
2020-09-19T10:15:56Z,https://chem.nlm.nih.gov/chemidplus/rn/1069-39-2,FALSE
2020-09-19T09:44:30Z,https://chem.nlm.nih.gov/chemidplus/rn/1069-66-5,FALSE
2020-09-19T11:40:53Z,https://chem.nlm.nih.gov/chemidplus/rn/107-07-3,FALSE
2020-09-19T11:47:48Z,https://chem.nlm.nih.gov/chemidplus/rn/107-32-4,FALSE
2020-09-19T04:25:58Z,https://chem.nlm.nih.gov/chemidplus/rn/107-49-3,FALSE
2020-09-23T03:35:14Z,https://chem.nlm.nih.gov/chemidplus/rn/107-64-2,FALSE
2020-09-19T11:26:34Z,https://chem.nlm.nih.gov/chemidplus/rn/107-71-1,FALSE
2020-09-19T04:12:39Z,https://chem.nlm.nih.gov/chemidplus/rn/107007-99-8,FALSE
2020-09-19T03:06:14Z,https://chem.nlm.nih.gov/chemidplus/rn/107103-81-1,FALSE
2020-09-22T04:05:17Z,https://chem.nlm.nih.gov/chemidplus/rn/1071848-28-6,FALSE
2020-09-22T09:34:28Z,https://chem.nlm.nih.gov/chemidplus/rn/1071992-99-8,FALSE
2020-09-19T04:00:15Z,https://chem.nlm.nih.gov/chemidplus/rn/1072833-77-2,FALSE
2020-09-19T09:58:02Z,https://chem.nlm.nih.gov/chemidplus/rn/1076-38-6,FALSE
2020-09-22T08:20:36Z,https://chem.nlm.nih.gov/chemidplus/rn/107811-61-0,FALSE
2020-09-19T04:51:54Z,https://chem.nlm.nih.gov/chemidplus/rn/107852-97-1,FALSE
2020-09-20T09:23:10Z,https://chem.nlm.nih.gov/chemidplus/rn/107865-24-7,FALSE
2020-09-19T05:03:16Z,https://chem.nlm.nih.gov/chemidplus/rn/107868-30-4,FALSE
2020-09-20T09:30:27Z,https://chem.nlm.nih.gov/chemidplus/rn/107878-40-0,FALSE
2020-09-19T02:51:27Z,https://chem.nlm.nih.gov/chemidplus/rn/108-62-3,FALSE
2020-09-19T11:47:55Z,https://chem.nlm.nih.gov/chemidplus/rn/1083078-98-1,FALSE
2020-09-19T04:01:12Z,https://chem.nlm.nih.gov/chemidplus/rn/1085337-57-0,FALSE
2020-09-19T03:24:57Z,https://chem.nlm.nih.gov/chemidplus/rn/1086-02-8,FALSE
2020-09-19T04:20:48Z,https://chem.nlm.nih.gov/chemidplus/rn/108736-35-2,FALSE
2020-09-19T08:49:04Z,https://chem.nlm.nih.gov/chemidplus/rn/1088-78-4,FALSE
2020-09-22T12:22:52Z,https://chem.nlm.nih.gov/chemidplus/rn/1088-79-5,FALSE
2020-09-19T02:54:49Z,https://chem.nlm.nih.gov/chemidplus/rn/1088-80-8,FALSE
2020-09-19T11:36:47Z,https://chem.nlm.nih.gov/chemidplus/rn/109-13-7,FALSE
2020-09-19T03:51:44Z,https://chem.nlm.nih.gov/chemidplus/rn/109-43-3,FALSE
2020-09-19T03:55:02Z,https://chem.nlm.nih.gov/chemidplus/rn/10918314-45-1,FALSE
2020-09-19T08:45:02Z,https://chem.nlm.nih.gov/chemidplus/rn/1092939-17-7,FALSE
2020-09-22T09:41:37Z,https://chem.nlm.nih.gov/chemidplus/rn/1092973-94-8,FALSE
2020-09-22T09:41:44Z,https://chem.nlm.nih.gov/chemidplus/rn/1092973-96-0,FALSE
2020-09-25T06:37:15Z,https://chem.nlm.nih.gov/chemidplus/rn/1093130-72-3,FALSE
2020-09-22T07:52:27Z,https://chem.nlm.nih.gov/chemidplus/rn/1093276-09-5,FALSE
2020-09-19T10:25:58Z,https://chem.nlm.nih.gov/chemidplus/rn/109367-07-9,FALSE
2020-09-19T11:03:07Z,https://chem.nlm.nih.gov/chemidplus/rn/1095-90-5,FALSE
2020-09-19T05:10:22Z,https://chem.nlm.nih.gov/chemidplus/rn/1095173-27-5,FALSE
2020-09-19T08:12:58Z,https://chem.nlm.nih.gov/chemidplus/rn/1095173-64-0,FALSE
2020-09-18T06:42:16Z,https://chem.nlm.nih.gov/chemidplus/rn/109552-15-0,FALSE
2020-09-19T03:22:38Z,https://chem.nlm.nih.gov/chemidplus/rn/109581-93-3,FALSE
2020-09-19T11:42:20Z,https://chem.nlm.nih.gov/chemidplus/rn/109837-67-4,FALSE
2020-09-18T06:48:39Z,https://chem.nlm.nih.gov/chemidplus/rn/109889-09-0,FALSE
2020-09-19T10:02:11Z,https://chem.nlm.nih.gov/chemidplus/rn/110-30-5,FALSE
2020-09-19T05:13:54Z,https://chem.nlm.nih.gov/chemidplus/rn/110-49-6,FALSE
2020-09-22T03:42:52Z,https://chem.nlm.nih.gov/chemidplus/rn/1100690-10-5,FALSE
2020-09-18T06:50:32Z,https://chem.nlm.nih.gov/chemidplus/rn/110078-46-1,FALSE
2020-09-19T08:09:01Z,https://chem.nlm.nih.gov/chemidplus/rn/11014-70-3,FALSE
2020-09-20T15:15:38Z,https://chem.nlm.nih.gov/chemidplus/rn/11016-72-1,FALSE
2020-09-19T05:08:45Z,https://chem.nlm.nih.gov/chemidplus/rn/110172-45-7,FALSE
2020-09-19T07:47:58Z,https://chem.nlm.nih.gov/chemidplus/rn/110187-19-4,FALSE
2020-09-22T04:25:14Z,https://chem.nlm.nih.gov/chemidplus/rn/1102-95-0,FALSE
2020-09-19T04:30:11Z,https://chem.nlm.nih.gov/chemidplus/rn/110267-81-7,FALSE
2020-09-19T03:36:01Z,https://chem.nlm.nih.gov/chemidplus/rn/11027-57-9,FALSE
2020-09-19T03:14:12Z,https://chem.nlm.nih.gov/chemidplus/rn/11028-14-1,FALSE
2020-09-22T07:39:38Z,https://chem.nlm.nih.gov/chemidplus/rn/11031-15-5,FALSE
2020-09-19T04:15:57Z,https://chem.nlm.nih.gov/chemidplus/rn/110311-30-3,FALSE
2020-09-22T09:04:13Z,https://chem.nlm.nih.gov/chemidplus/rn/110314-48-2,FALSE
2020-09-22T09:38:27Z,https://chem.nlm.nih.gov/chemidplus/rn/110417-88-4,FALSE
2020-09-19T04:32:04Z,https://chem.nlm.nih.gov/chemidplus/rn/11056-06-7,FALSE
2020-09-19T07:44:54Z,https://chem.nlm.nih.gov/chemidplus/rn/1106-03-2,FALSE
2020-09-19T04:51:10Z,https://chem.nlm.nih.gov/chemidplus/rn/11076-67-8,FALSE
2020-09-22T19:22:26Z,https://chem.nlm.nih.gov/chemidplus/rn/1108743-60-7,FALSE
2020-09-22T06:32:54Z,https://chem.nlm.nih.gov/chemidplus/rn/1108743-80-1,FALSE
2020-09-19T09:04:45Z,https://chem.nlm.nih.gov/chemidplus/rn/110882-08-1,FALSE
2020-09-23T06:02:22Z,https://chem.nlm.nih.gov/chemidplus/rn/110942-02-4,FALSE
2020-09-19T04:40:59Z,https://chem.nlm.nih.gov/chemidplus/rn/11096-26-7,FALSE
2020-09-19T04:09:11Z,https://chem.nlm.nih.gov/chemidplus/rn/111-57-9,FALSE
2020-09-19T08:45:33Z,https://chem.nlm.nih.gov/chemidplus/rn/111-60-4,FALSE
2020-09-18T06:41:36Z,https://chem.nlm.nih.gov/chemidplus/rn/1110766-97-6,FALSE
2020-09-19T11:18:03Z,https://chem.nlm.nih.gov/chemidplus/rn/1110813-31-4,FALSE
2020-09-20T09:26:14Z,https://chem.nlm.nih.gov/chemidplus/rn/11111-12-9,FALSE
2020-09-19T02:55:30Z,https://chem.nlm.nih.gov/chemidplus/rn/11115-83-6,FALSE
2020-09-19T11:37:00Z,https://chem.nlm.nih.gov/chemidplus/rn/111266-55-8,FALSE
2020-09-23T00:49:33Z,https://chem.nlm.nih.gov/chemidplus/rn/111358-88-4,FALSE
2020-09-18T07:00:38Z,https://chem.nlm.nih.gov/chemidplus/rn/1114544-31-8,FALSE
2020-09-19T05:11:56Z,https://chem.nlm.nih.gov/chemidplus/rn/1116-04-7,FALSE
2020-09-19T04:17:16Z,https://chem.nlm.nih.gov/chemidplus/rn/111712-15-3,FALSE
2020-09-19T04:33:15Z,https://chem.nlm.nih.gov/chemidplus/rn/1117844-87-7,FALSE
2020-09-19T04:09:02Z,https://chem.nlm.nih.gov/chemidplus/rn/111868-63-4,FALSE
2020-09-23T03:35:21Z,https://chem.nlm.nih.gov/chemidplus/rn/112-00-5,FALSE
2020-09-23T03:35:28Z,https://chem.nlm.nih.gov/chemidplus/rn/112-02-7,FALSE
2020-09-25T05:57:57Z,https://chem.nlm.nih.gov/chemidplus/rn/112-18-5,FALSE
2020-09-22T09:28:17Z,https://chem.nlm.nih.gov/chemidplus/rn/112-42-5,FALSE
2020-09-19T04:05:14Z,https://chem.nlm.nih.gov/chemidplus/rn/112-80-1,FALSE
2020-09-20T09:19:31Z,https://chem.nlm.nih.gov/chemidplus/rn/1122730-25-9,FALSE
2020-09-19T11:27:53Z,https://chem.nlm.nih.gov/chemidplus/rn/1125-40-2,FALSE
2020-09-22T04:10:46Z,https://chem.nlm.nih.gov/chemidplus/rn/1126641-10-8,FALSE
2020-09-22T04:10:54Z,https://chem.nlm.nih.gov/chemidplus/rn/1126899-61-3,FALSE
2020-09-19T05:00:12Z,https://chem.nlm.nih.gov/chemidplus/rn/112809-51-5,FALSE
2020-09-19T08:01:48Z,https://chem.nlm.nih.gov/chemidplus/rn/112809-52-6,FALSE
2020-09-22T00:32:03Z,https://chem.nlm.nih.gov/chemidplus/rn/112887-68-0,FALSE
2020-09-18T06:23:19Z,https://chem.nlm.nih.gov/chemidplus/rn/112901-68-5,FALSE
2020-09-22T08:56:29Z,https://chem.nlm.nih.gov/chemidplus/rn/112953-11-4,FALSE
2020-09-19T04:23:16Z,https://chem.nlm.nih.gov/chemidplus/rn/113-18-8,FALSE
2020-09-19T08:01:01Z,https://chem.nlm.nih.gov/chemidplus/rn/113-92-8,FALSE
2020-09-19T07:38:52Z,https://chem.nlm.nih.gov/chemidplus/rn/113-98-4,FALSE
2020-09-19T04:53:53Z,https://chem.nlm.nih.gov/chemidplus/rn/1132827-21-4,FALSE
2020-09-22T08:13:46Z,https://chem.nlm.nih.gov/chemidplus/rn/113299-38-0,FALSE
2020-09-19T04:14:37Z,https://chem.nlm.nih.gov/chemidplus/rn/1133766-06-9,FALSE
2020-09-19T03:35:13Z,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,FALSE
2020-09-19T03:42:48Z,https://chem.nlm.nih.gov/chemidplus/rn/113402-31-6,FALSE
2020-09-19T08:23:19Z,https://chem.nlm.nih.gov/chemidplus/rn/113427-24-0,FALSE
2020-09-19T04:45:53Z,https://chem.nlm.nih.gov/chemidplus/rn/113457-05-9,FALSE
2020-09-19T03:29:39Z,https://chem.nlm.nih.gov/chemidplus/rn/113665-84-2,FALSE
2020-09-22T09:37:11Z,https://chem.nlm.nih.gov/chemidplus/rn/113759-19-6,FALSE
2020-09-19T03:10:36Z,https://chem.nlm.nih.gov/chemidplus/rn/1137608-69-5,FALSE
2020-09-22T03:07:37Z,https://chem.nlm.nih.gov/chemidplus/rn/113803-47-7,FALSE
2020-09-22T00:49:31Z,https://chem.nlm.nih.gov/chemidplus/rn/113942-30-6,FALSE
2020-09-19T03:35:10Z,https://chem.nlm.nih.gov/chemidplus/rn/114-26-1,FALSE
2020-09-19T04:31:38Z,https://chem.nlm.nih.gov/chemidplus/rn/114-49-8,FALSE
2020-09-19T08:52:05Z,https://chem.nlm.nih.gov/chemidplus/rn/114084-78-5,FALSE
2020-09-22T08:44:53Z,https://chem.nlm.nih.gov/chemidplus/rn/1140909-48-3,FALSE
2020-09-19T10:17:55Z,https://chem.nlm.nih.gov/chemidplus/rn/1142363-52-7,FALSE
2020-09-19T08:16:31Z,https://chem.nlm.nih.gov/chemidplus/rn/114248-23-6,FALSE
2020-09-20T09:16:33Z,https://chem.nlm.nih.gov/chemidplus/rn/1143503-69-8,FALSE
2020-09-22T09:22:13Z,https://chem.nlm.nih.gov/chemidplus/rn/1145859-64-8,FALSE
2020-09-19T02:54:45Z,https://chem.nlm.nih.gov/chemidplus/rn/1146-99-2,FALSE
2020-09-22T00:49:39Z,https://chem.nlm.nih.gov/chemidplus/rn/114601-31-9,FALSE
2020-09-19T07:41:05Z,https://chem.nlm.nih.gov/chemidplus/rn/114607-46-4,FALSE
2020-09-22T06:09:08Z,https://chem.nlm.nih.gov/chemidplus/rn/1146702-54-6,FALSE
2020-09-19T11:06:12Z,https://chem.nlm.nih.gov/chemidplus/rn/1148015-30-8,FALSE
2020-09-19T04:21:11Z,https://chem.nlm.nih.gov/chemidplus/rn/114870-03-0,FALSE
2020-09-22T07:53:16Z,https://chem.nlm.nih.gov/chemidplus/rn/114899-77-3,FALSE
2020-09-19T04:22:40Z,https://chem.nlm.nih.gov/chemidplus/rn/114977-28-5,FALSE
2020-09-19T04:33:37Z,https://chem.nlm.nih.gov/chemidplus/rn/115-98-0,FALSE
2020-09-20T09:28:34Z,https://chem.nlm.nih.gov/chemidplus/rn/115044-75-2,FALSE
2020-09-19T04:06:27Z,https://chem.nlm.nih.gov/chemidplus/rn/1151760-94-9,FALSE
2020-09-19T04:23:22Z,https://chem.nlm.nih.gov/chemidplus/rn/1152-61-0,FALSE
2020-09-19T05:10:57Z,https://chem.nlm.nih.gov/chemidplus/rn/1154-59-2,FALSE
2020-09-19T02:55:45Z,https://chem.nlm.nih.gov/chemidplus/rn/115436-72-1,FALSE
2020-09-22T01:11:15Z,https://chem.nlm.nih.gov/chemidplus/rn/115575-11-6,FALSE
2020-09-19T04:17:40Z,https://chem.nlm.nih.gov/chemidplus/rn/115626-53-4,FALSE
2020-09-19T04:15:06Z,https://chem.nlm.nih.gov/chemidplus/rn/115777192185-68-5,FALSE
2020-09-22T07:19:19Z,https://chem.nlm.nih.gov/chemidplus/rn/1159266-37-1,FALSE
2020-09-19T11:04:31Z,https://chem.nlm.nih.gov/chemidplus/rn/115956-12-2,FALSE
2020-09-19T04:28:57Z,https://chem.nlm.nih.gov/chemidplus/rn/115956-13-3,FALSE
2020-09-19T03:18:25Z,https://chem.nlm.nih.gov/chemidplus/rn/116-01-8,FALSE
2020-09-19T08:30:08Z,https://chem.nlm.nih.gov/chemidplus/rn/116-06-3,FALSE
2020-09-20T09:24:28Z,https://chem.nlm.nih.gov/chemidplus/rn/116-85-8,FALSE
2020-09-22T09:21:28Z,https://chem.nlm.nih.gov/chemidplus/rn/1160-90-3,FALSE
2020-09-19T03:09:33Z,https://chem.nlm.nih.gov/chemidplus/rn/1160170-00-2,FALSE
2020-09-19T04:22:54Z,https://chem.nlm.nih.gov/chemidplus/rn/116285-36-0,FALSE
2020-09-19T03:55:06Z,https://chem.nlm.nih.gov/chemidplus/rn/116285-37-1,FALSE
2020-09-19T09:15:22Z,https://chem.nlm.nih.gov/chemidplus/rn/116333-41-6,FALSE
